2 1.9125 0.39442666666666704
3 2.57 0.7350766666666665
4 3.0425 1.2578299999999998
5 3.4075 0.9494700000000006
6 3.975 0.9258800000000003
7 4.1425 1.256240000000001
8 4.5275 1.1365466666666666
9 4.735 1.3468700000000005
10 4.9375 0.9984499999999997
12 5.3575 1.054186666666667
14 5.7425 1.2127133333333333
16 5.9725 1.438350000000002
18 6.3475 1.4763033333333329
20 6.7025 1.2125666666666655
22 6.9625 1.2912033333333328
24 7.2975 1.2151300000000005
26 7.515 1.3209133333333327
28 7.2575 1.7672266666666676
30 7.695 1.7128100000000024
32 7.815 1.0159699999999998
34 8.0975 1.51512
36 8.2575 1.438839999999999
38 8.705 1.2983466666666652
40 8.77 1.019726666666666
42 9.3275 1.1638166666666654
44 9.4175 1.693236666666664
46 9.1 1.5069633333333323
48 9.4225 1.235603333333333
50 9.33 1.4621000000000004
52 9.525 1.6677200000000008
54 9.995 1.4998233333333324
56 10.3975 1.186776666666665
58 10.0225 1.175143333333333
60 10.0175 1.1613066666666663
62 10.4725 1.3658000000000001
64 10.4175 1.5982866666666666
66 10.425 1.4016566666666663
68 10.3875 1.268963333333332
70 11.055 1.0398099999999992
72 10.8175 1.3131266666666668
74 11.34 1.405156666666668
76 11.0025 1.2297299999999993
78 11.3675 1.2962366666666663
80 12.2025 1.3774666666666662
82 11.93 1.4214866666666663
84 11.945 1.3835666666666666
86 12.3525 1.4524899999999996
88 11.5375 1.2646566666666674
90 11.3775 1.47601
92 12.3075 1.2426166666666665
94 11.8125 1.6537566666666674
