2 1.9 -0.19
3 2.7 0.03920000000000001
4 3.4 2.7608000000000006
5 3.6 0.09360000000000004
6 3.9 0.14159999999999998
7 4.3 0.08360000000000001
8 4.4 2.524
9 6.1 0.2508
10 4.5 0.30239999999999995
12 5.3 1.2128
14 5.1 2.2168
16 5.5 2.4616
18 5.9 1.2347999999999997
20 5.8 2.1628
22 5.9 0.7944
24 7.3 1.9740000000000002
26 6.5 0.268
28 6.6 1.6668000000000003
30 8.1 0.3484
32 6.7 1.3303999999999998
34 8.0 1.4087999999999998
36 8.9 1.0988
38 7.9 1.6960000000000002
40 8.5 1.1688
42 9.1 1.6488
44 6.9 1.0152
46 7.8 0.9112000000000002
48 7.8 0.8432000000000001
50 9.7 0.9259999999999999
52 10.1 1.0688
54 8.4 1.2972000000000001
56 8.4 2.6024000000000003
58 9.8 0.32959999999999995
60 10.8 1.4687999999999999
62 9.6 1.1907999999999999
64 7.8 1.6048000000000002
66 8.8 1.6127999999999996
68 10.3 1.8219999999999998
70 10.1 1.0712
72 9.0 0.8780000000000001
74 7.5 1.9032000000000004
76 10.9 1.1208
78 9.2 0.6996
80 8.3 0.46959999999999996
82 9.8 1.9899999999999995
84 8.8 0.9184000000000001
86 10.2 0.4795999999999999
88 9.9 3.2700000000000005
90 8.6 1.0575999999999999
92 10.6 1.9212
94 10.3 0.4756
