2 2.0 -0.2632
3 2.5 0.7847999999999999
4 2.9 1.3172000000000001
5 3.7 0.7472000000000001
6 3.7 0.17520000000000002
7 3.6 -0.053200000000000004
8 5.2 1.536
9 5.2 -0.11599999999999999
10 5.1 0.5556
12 5.3 0.378
14 5.3 3.1988000000000003
16 6.8 0.6328
18 6.6 1.0575999999999999
20 6.5 0.07039999999999998
22 6.2 0.16360000000000002
24 6.1 0.6648
26 6.8 1.9420000000000002
28 8.0 1.7828
30 6.7 3.5439999999999996
32 7.0 0.19240000000000002
34 7.6 2.2576
36 7.3 2.7708000000000004
38 8.3 0.8872
40 8.1 2.1604
42 7.2 4.6704
44 8.8 2.5100000000000002
46 8.0 3.1396
48 12.3 0.2983999999999999
50 7.8 2.1504000000000003
52 11.7 0.6152
54 8.7 2.5332
56 8.6 0.44399999999999995
58 8.2 0.8772
60 10.8 -0.12280000000000002
62 9.2 0.8827999999999999
64 8.3 1.3832
66 8.4 3.5891999999999995
68 10.1 2.1112
70 12.2 2.212
72 14.1 1.2132
74 7.8 1.8572
76 8.8 2.3472
78 12.9 2.2404
80 9.2 2.3040000000000003
82 13.3 0.25920000000000015
84 11.2 2.342
86 12.1 0.4984
88 15.2 -0.3576
90 10.6 0.6204
92 10.0 5.4148000000000005
94 13.2 0.9584000000000004
