2 1.95625 -0.5531556250000003
3 2.803125 -0.49471500000000035
4 3.4375 -0.362826875
5 3.94375 -0.37250687499999996
6 4.365625 -0.28773749999999987
7 4.884375 -0.2884693750000001
8 5.228125 -0.2847393750000002
9 5.4625 -0.2318487500000001
10 5.721875 -0.202806875
11 6.028125 -0.15563124999999997
13 6.54375 -0.13769812500000003
15 6.8875 -0.11175499999999998
17 6.953125 -0.10362312500000001
19 7.5 -0.093948125
21 7.60625 -0.03241562499999999
23 8.00625 -0.021726250000000006
25 8.13125 -0.03256187499999998
27 8.43125 0.0027606250000000105
29 8.89375 -0.010725624999999985
31 8.696875 0.008389375000000001
33 8.746875 0.04019249999999999
35 9.246875 0.047325624999999996
37 9.3 0.04090375000000003
39 9.33125 0.05466562499999996
41 9.4875 0.05970875000000001
43 9.578125 0.06555375
