2 1.7133333333333334 0.3660726666666667
3 2.2066666666666666 0.5873793333333333
4 2.5633333333333335 0.6855713333333333
5 2.8233333333333333 0.7538159999999998
6 3.05 0.8179586666666673
7 3.22 0.8697566666666665
8 3.39 0.9432026666666665
9 3.6033333333333335 0.9943013333333329
10 3.6366666666666667 1.0561353333333334
11 3.68 1.0545173333333333
13 4.053333333333334 1.1004339999999997
15 4.066666666666666 1.1645346666666665
17 4.206666666666667 1.2027046666666665
19 4.48 1.2545479999999993
21 4.283333333333333 1.2896106666666662
23 4.48 1.314485999999999
25 4.513333333333334 1.3433013333333337
27 4.62 1.352106666666667
29 4.846666666666667 1.3394233333333325
31 4.673333333333333 1.4301993333333323
33 4.786666666666667 1.4435893333333334
35 4.913333333333333 1.3907373333333333
37 5.13 1.4049133333333335
39 5.08 1.424764
41 5.096666666666667 1.4548359999999996
43 5.196666666666666 1.4800306666666678
