1 0.38530108803482593 -0.38263307 -0.9225180000000001
2 0.352315652087562 -0.34588076000000023 -0.8802479999999997
5 0.3470051928024877 -0.34500413499999993 -0.7505170000000001
11 0.3446505121383084 -0.34313402 -0.690916
27 0.34272009746716414 -0.3414894150000001 -0.5913689999999999
61 0.3726809651860696 -0.3722400600000001 -0.52424400000000005
141 0.3794947274308457 -0.37920065500000005 -0.44126099999999985
322 0.3736124983955226 -0.37381610499999995 -0.334699
735 0.353522379721393 -0.35388840499999996 -0.282771
1678 0.3556362608681591 -0.35600102499999975 -0.2861990000000001
3831 0.35223648141293523 -0.3523985600000002 -0.32373599999999997
8743 0.35645330830298505 -0.3563330149999999 -0.3837049999999999
19952 0.3309643804477612 -0.33094134999999986 -0.34014599999999995
