1 3.8442999079995004 -3.8262274075 -11.073336999999999
2 3.8374985626493765 -3.8207592425000008 -10.533258999999997
6 3.8779941261224438 -3.8651163649999996 -9.029146
14 3.845345617721947 -3.8373531374999987 -7.0423849999999995
36 3.856767205640399 -3.8535610199999994 -5.139283999999999
90 3.849689782021197 -3.8492668549999998 -4.018906
221 3.815444951487781 -3.816782682499999 -3.280394999999999
544 3.8414703559546144 -3.8438966300000006 -2.8710039999999992
1340 3.8390875196406484 -3.842004104999999 -2.6724940000000017
3297 3.8249516772112226 -3.82833197 -2.472884
8111 3.7939153062571047 -3.7965132299999995 -2.754783999999999
19952 3.768670121752205 -3.7717167985000004 -2.5499998
44668 3.813849656794827 -3.816792383499999 -2.6367594000000003
100000 3.8726078314051633 -3.8744839250000003 -3.1221707999999997
