1 0.35005808996084803 -0.3485147662499999 -0.9692615000000009
2 0.3479537379685786 -0.34655161749999996 -0.9107910000000004
6 0.35413191614788025 -0.35275399124999995 -0.9061894999999999
14 0.3567587870150872 -0.3554142125 -0.8763389999999998
36 0.34173856961296756 -0.3408206362500001 -0.7112335000000002
90 0.3625225977172073 -0.3618994850000002 -0.6134720000000002
221 0.3374294054809226 -0.3371763624999998 -0.44078900000000004
544 0.3517997139713216 -0.35170902750000005 -0.3894849999999998
1340 0.3538786626741894 -0.3538784387500001 -0.3556525
3297 0.3518118743983791 -0.35188055125000006 -0.32560349999999993
8111 0.36222608937369055 -0.36219594874999994 -0.3662905000000001
19952 0.36461428991371575 -0.3644787299999999 -0.41985
