1 0.6429453183069651 -0.6434129800000002 -0.6686799999999998
2 0.6471783278303485 -0.6477243100000003 -0.6459180000000001
5 0.6506996933243784 -0.6511087199999998 -0.6734039999999997
11 0.6515210495815918 -0.6522247950000001 -0.6643210000000002
27 0.6436632635223883 -0.6443350199999999 -0.6639200000000001
61 0.6452729028144281 -0.6459795000000003 -0.6186800000000001
141 0.6397996763999998 -0.641220975 -0.48854899999999984
322 0.640196697502985 -0.6486264150000002 -0.4421685
735 0.6429116132442785 -0.64470686 -0.38308
1678 0.6471606014746268 -0.6491404549999997 -0.36795700000000003
3831 0.6437254728815919 -0.6456902450000003 -0.3766589999999999
8743 0.6454565033870648 -0.6473859749999998 -0.413125
19952 0.6452650644885571 -0.6460744099999997 -0.6201739999999994
