1 0.6502343014482587 -0.6497941549999999 -0.8725449999999999
2 0.6514770966621893 -0.6510073999999999 -0.8588440000000003
5 0.6511742912462686 -0.65085578 -0.8559039999999999
11 0.6539788223427859 -0.6536179 -0.8500600000000006
27 0.6511186735273631 -0.6507840050000001 -0.829623
61 0.6507131749348259 -0.6504657949999998 -0.8188409999999996
141 0.6474117908945272 -0.6472564600000003 -0.8034000000000002
322 0.6450125694810948 -0.6453898100000001 -0.7002340000000001
735 0.6435071666278604 -0.6440145100000001 -0.6814259999999998
1678 0.6457613868985074 -0.6464314899999999 -0.6402260000000001
3831 0.6443051074746267 -0.6456615899999999 -0.5262900000000001
8743 0.646793068553731 -0.6479777599999998 -0.5712959999999999
19952 0.647649929225373 -0.6485854200000003 -0.6058039999999998
