1 0.6387540581606299 -0.6397658263157896 -0.4290660000000003
3 0.6388972738834645 -0.6398679105263158 -0.42261000000000004
9 0.635523245934908 -0.6366246315789474 -0.34163200000000016
27 0.6394745107632547 -0.6406381684210526 -0.3575359999999999
81 0.6407492137448821 -0.6419674473684209 -0.3393939999999999
244 0.6396448478698161 -0.6409548210526316 -0.271936
735 0.6395536149889764 -0.640975936842105 -0.22682399999999994
2210 0.6352650859643043 -0.6367414210526315 -0.21336399999999997
6640 0.6402394611401574 -0.641867505263158 -0.15752400000000008
19952 0.636596749265092 -0.6380259842105261 -0.22887000000000005
