1 0.6614749161802992 -0.6609909625000001 -0.9882710000000005
2 0.6648484996029924 -0.6644871024999999 -0.9562630000000003
6 0.6678146014835413 -0.667434905 -0.9587900000000004
14 0.6629308913930175 -0.6624478225000003 -0.950415
36 0.6627375398945134 -0.6624153675 -0.9173569999999994
90 0.6610563758977556 -0.660858945 -0.8492940000000001
221 0.6626685413498754 -0.6626456675 -0.8183410000000002
544 0.6611021675396509 -0.6611346499999997 -0.7606920000000001
1340 0.6611421476845387 -0.6614309749999997 -0.683222
3297 0.6609158466962594 -0.6614898375 -0.5847810000000002
8111 0.6642071092119697 -0.6648007774999999 -0.5404450000000002
19952 0.6269082248153368 -0.6275998955000001 -0.49201619999999996
44668 0.6332092893928278 -0.6337444454999999 -0.5349793999999999
100000 0.6299199296837407 -0.6305386365000001 -0.4682493999999999
