1 4.141764480821889 -4.088672779999997 -14.760115999999996
2 4.0587926477547285 -4.009263164999999 -13.964698999999998
5 4.089265192991544 -4.0491522600000005 -12.111863999999995
11 4.033255238910448 -4.00540689 -9.602938
27 3.9980671705094513 -3.9861948550000004 -6.372540999999999
61 4.010473488745273 -4.007324725 -4.640235
141 4.002091217816915 -4.003893935000001 -3.6415569999999984
322 3.961855257070645 -3.9677831149999987 -2.776297000000001
735 3.983050388686069 -3.99161766999999926 -2.34906052631579
1678 3.9838875911795997 -3.994002405 -1.9609389999999995
3831 3.9440676869134332 -3.9532778050000013 -2.1020549999999996
8743 3.9229017755771114 -3.9309003849999997 -2.323191
19952 3.950823113780599 -3.949860725000001 -4.143311
