1 0.24283860186771658 -0.24152961052631583 -0.7429720000000004
3 0.26327453950551183 -0.26179107368421056 -0.8296719999999997
9 0.2737106510876642 -0.27208056842105277 -0.8951600000000005
27 0.26166676107191594 -0.26044413684210527 -0.7281559999999998
81 0.26721879901417334 -0.26635309999999984 -0.5984699999999998
244 0.2547555556871391 -0.25426029473684214 -0.4446079999999999
735 0.25745238689553807 -0.25734794210526324 -0.3001660000000001
2210 0.23342993372178478 -0.23355332631578934 -0.18888800000000003
6640 0.26042259971023624 -0.26065909473684207 -0.17222400000000004
19952 0.24306620793490805 -0.243262 -0.17022400000000004
