0.020512820512820513 5.553773305895384
0.026490066225165563 4.345993037287418
0.03418803418803419 3.539027596786325
0.041025641025641026 3.233220404742564
0.052980132450331126 2.5700011808953644
0.06837606837606838 2.071751212444444
0.08205128205128205 1.7760429361641026
0.10596026490066225 1.3571707585483443
0.13675213675213677 1.0639320126905982
0.1641025641025641 0.8772375002912821
0.2119205298013245 0.6507755110039735
0.27350427350427353 0.5455017443692308
0.3282051282051282 0.5732796159097434
0.423841059602649 0.5776922749986755
0.5470085470085471 0.5979274959452993
0.6564102564102564 0.651076017854359
0.847682119205298 0.6877910158410596
1.0940170940170941 0.7138529434119658
1.3128205128205128 0.769258642108718
1.695364238410596 0.8046622337059602
2.1880341880341883 0.8293162260239316
2.6256410256410256 0.8722028724184615
3.390728476821192 0.8974285404397351
4.3760683760683765 0.910158731911111
5.251282051282051 0.930432897485128
6.781456953642384 0.9438436123125827
8.752136752136753 0.9520155766290601
10.502564102564103 0.9638871856738459
13.562913907284768 0.9744942696052982
17.504273504273506 0.9734993061743591
